SEQN,age,gender,screen_hours,sleep_hours,PAQ710,PAQ715,PAD680,weight,SDMVPSU,SDMVSTRA
89455.0,65.0,Male,9.0,8.0,1.0,8.0,60.0,7778.892166,1.0,125.0
89456.0,16.0,Female,4.0,7.0,2.0,2.0,,12550.531753,2.0,124.0
89457.0,48.0,Female,4.0,7.5,2.0,2.0,,169956.068501,2.0,122.0
89458.0,70.0,Female,7.0,8.0,2.0,5.0,,81740.494014,2.0,125.0
89459.0,54.0,Male,13.0,7.0,5.0,8.0,,27258.838143,1.0,131.0
89462.0,29.0,Male,1.0,7.5,1.0,5.397605346934028e-79,,26869.925269,2.0,122.0
89465.0,55.0,Female,16.0,5.5,8.0,8.0,,5.397605346934028e-79,1.0,127.0
89467.0,16.0,Female,4.0,8.0,4.0,5.397605346934028e-79,,15555.652818,1.0,120.0
89469.0,77.0,Male,11.0,10.0,3.0,8.0,,5.397605346934028e-79,2.0,133.0
89470.0,46.0,Female,2.0,7.5,2.0,5.397605346934028e-79,,23503.766265,1.0,129.0
89471.0,75.0,Female,11.0,8.0,3.0,8.0,,19033.988827,1.0,125.0
89472.0,75.0,Male,6.0,8.5,5.0,1.0,,12092.152709,1.0,131.0
89473.0,68.0,Female,7.0,9.0,5.0,2.0,,21169.30518,2.0,125.0
89474.0,29.0,Female,8.0,7.5,5.397605346934028e-79,8.0,,87369.050543,1.0,130.0
89475.0,46.0,Female,2.0,7.5,2.0,5.397605346934028e-79,,22498.363692,1.0,129.0
89476.0,44.0,Female,9.0,3.0,1.0,8.0,,15734.817574,1.0,119.0
89477.0,31.0,Male,4.0,7.0,3.0,1.0,,147880.69347,1.0,122.0
89482.0,70.0,Female,3.0,7.0,2.0,1.0,,83647.034635,2.0,125.0
89483.0,56.0,Female,9.0,8.0,1.0,8.0,,11742.14525,1.0,121.0
89485.0,35.0,Male,1.0795210693868056e-78,7.5,5.397605346934028e-79,5.397605346934028e-79,,30354.128303,1.0,132.0
89488.0,75.0,Male,13.0,8.0,5.0,8.0,,14665.124966,1.0,123.0
89490.0,74.0,Male,4.0,6.5,3.0,1.0,,89223.831036,1.0,126.0
89491.0,49.0,Male,2.0,7.0,5.397605346934028e-79,2.0,,29555.904849,1.0,129.0
89493.0,26.0,Female,13.0,7.5,8.0,5.0,,26494.854271,2.0,128.0
89494.0,42.0,Female,4.0,7.5,3.0,1.0,,22772.072317,2.0,129.0
89495.0,49.0,Female,5.0,6.0,4.0,1.0,,16990.693933,2.0,129.0
89496.0,48.0,Female,1.0,6.5,1.0,5.397605346934028e-79,,31550.166385,2.0,122.0
89497.0,20.0,Male,2.0,7.0,2.0,5.397605346934028e-79,,148172.898325,2.0,128.0
89499.0,57.0,Female,11.0,9.5,3.0,8.0,,58271.405733,2.0,130.0
89500.0,63.0,Female,5.0,7.5,2.0,3.0,,8254.256938,1.0,122.0
89501.0,80.0,Male,3.0,8.5,3.0,5.397605346934028e-79,,32232.188977,2.0,126.0
89504.0,80.0,Male,2.0,12.0,2.0,5.397605346934028e-79,,19921.793769,1.0,130.0
89505.0,26.0,Female,8.0,9.0,5.397605346934028e-79,8.0,,5.397605346934028e-79,2.0,121.0
89506.0,23.0,Female,1.0795210693868056e-78,8.0,5.397605346934028e-79,5.397605346934028e-79,,5.397605346934028e-79,1.0,121.0
89508.0,20.0,Female,8.0,8.0,3.0,5.0,,29030.499512,2.0,125.0
89511.0,45.0,Female,10.0,9.0,5.0,5.0,,108408.673531,2.0,132.0
89513.0,49.0,Male,4.0,7.0,2.0,2.0,,22641.509873,1.0,122.0
89514.0,67.0,Female,11.0,8.5,3.0,8.0,,7995.284187,1.0,124.0
89515.0,80.0,Female,11.0,6.5,3.0,8.0,,5.397605346934028e-79,2.0,119.0
89516.0,35.0,Female,4.0,7.5,2.0,2.0,,5.397605346934028e-79,2.0,127.0
89517.0,27.0,Male,3.0,7.0,2.0,1.0,,40344.611414,2.0,120.0
89518.0,57.0,Female,8.0,6.0,5.0,3.0,,16815.391535,2.0,133.0
89519.0,65.0,Male,9.0,8.0,1.0,8.0,,8002.324829,1.0,121.0
89520.0,45.0,Male,4.0,7.5,3.0,1.0,,89932.524934,2.0,128.0
89522.0,45.0,Male,2.0,6.5,2.0,5.397605346934028e-79,,43714.53547,2.0,128.0
89523.0,26.0,Female,10.0,10.0,2.0,8.0,,13833.113104,1.0,133.0
89524.0,54.0,Male,4.0,9.0,3.0,1.0,,27372.694269,2.0,131.0
89525.0,41.0,Female,2.0,7.0,2.0,5.397605346934028e-79,,18674.410271,2.0,133.0
89529.0,20.0,Female,3.0,7.0,1.0,2.0,,30190.881908,2.0,125.0
89531.0,60.0,Female,10.0,8.0,2.0,8.0,,5.397605346934028e-79,1.0,133.0
89533.0,38.0,Male,9.0,9.0,1.0,8.0,,158217.269281,1.0,126.0
89534.0,20.0,Male,10.0,9.0,2.0,8.0,,53704.38458,2.0,125.0
89536.0,47.0,Female,6.0,7.0,4.0,2.0,,103792.651511,2.0,120.0
89537.0,50.0,Male,10.0,4.0,2.0,8.0,,19899.975358,2.0,125.0
89538.0,58.0,Female,9.0,12.0,1.0,8.0,,29822.939619,2.0,127.0
89539.0,17.0,Male,6.0,4.0,1.0,5.0,,13839.014881,2.0,125.0
89540.0,48.0,Male,12.0,8.0,4.0,8.0,,33816.819521,2.0,125.0
89541.0,44.0,Male,7.0,6.0,5.0,2.0,,26311.834911,1.0,126.0
89542.0,62.0,Male,12.0,7.0,4.0,8.0,,13689.736224,2.0,130.0
89543.0,64.0,Male,10.0,,2.0,8.0,,8117.104869,2.0,126.0
89544.0,25.0,Female,9.0,9.5,1.0,8.0,,29523.871599,1.0,132.0
89545.0,41.0,Female,1.0,6.0,1.0,5.397605346934028e-79,,19971.19927,1.0,127.0
89546.0,74.0,Male,6.0,5.5,3.0,3.0,,90218.914631,1.0,126.0
89549.0,49.0,Male,12.0,6.0,4.0,8.0,,25221.741084,1.0,120.0
89550.0,55.0,Male,1.0,7.5,5.397605346934028e-79,1.0,,16780.932565,2.0,122.0
89551.0,78.0,Male,13.0,8.5,5.0,8.0,,11049.326403,2.0,126.0
89552.0,19.0,Female,8.0,8.0,5.0,3.0,,12755.492757,1.0,123.0
89553.0,55.0,Male,10.0,7.5,2.0,8.0,,120644.793468,1.0,125.0
89555.0,31.0,Female,9.0,9.0,1.0,8.0,,5.397605346934028e-79,2.0,132.0
89557.0,51.0,Male,10.0,10.0,2.0,8.0,,17017.235149,1.0,128.0
89560.0,80.0,Female,8.0,11.0,5.397605346934028e-79,8.0,,12754.627595,1.0,127.0
89562.0,34.0,Female,13.0,9.5,5.0,8.0,,27557.775895,1.0,123.0
89563.0,68.0,Female,2.0,8.5,2.0,5.397605346934028e-79,,37671.236728,2.0,131.0
89565.0,55.0,Female,9.0,8.5,5.0,4.0,,122713.44145,1.0,122.0
89566.0,78.0,Male,4.0,7.5,3.0,1.0,,15331.203334,1.0,129.0
89568.0,51.0,Male,2.0,7.0,2.0,5.397605346934028e-79,,49687.157222,2.0,127.0
89570.0,56.0,Male,11.0,8.0,3.0,8.0,,177064.054262,1.0,121.0
89572.0,61.0,Female,2.0,11.0,2.0,5.397605346934028e-79,60.0,25818.630477,2.0,130.0
89573.0,20.0,Male,2.0,3.0,2.0,5.397605346934028e-79,,34019.381942,1.0,119.0
89574.0,63.0,Male,3.0,7.0,3.0,5.397605346934028e-79,,9243.677587,1.0,127.0
89575.0,25.0,Female,4.0,10.5,2.0,2.0,,31859.122926,2.0,121.0
89576.0,70.0,Female,4.0,6.5,2.0,2.0,,12177.520925,2.0,133.0
89577.0,38.0,Male,12.0,7.0,4.0,8.0,,21556.65055,2.0,133.0
89578.0,34.0,Male,8.0,5.0,5.397605346934028e-79,8.0,,38003.560179,2.0,121.0
89579.0,39.0,Male,8.0,5.5,5.397605346934028e-79,8.0,,24962.067144,2.0,124.0
89581.0,67.0,Female,3.0,7.5,3.0,5.397605346934028e-79,,113945.089397,1.0,123.0
89582.0,53.0,Male,10.0,7.0,2.0,8.0,,116254.109794,2.0,121.0
89583.0,38.0,Male,10.0,7.0,2.0,8.0,,46417.98441,1.0,130.0
89584.0,23.0,Female,5.0,9.0,1.0,4.0,,26685.052113,1.0,128.0
89585.0,74.0,Female,12.0,9.0,4.0,8.0,,50320.540919,1.0,125.0
89586.0,22.0,Male,4.0,10.0,4.0,5.397605346934028e-79,,39031.165047,1.0,126.0
89587.0,76.0,Female,12.0,9.0,4.0,8.0,,13948.404515,2.0,126.0
89588.0,62.0,Female,3.0,8.0,3.0,5.397605346934028e-79,,93637.5294,1.0,131.0
89589.0,30.0,Female,1.0795210693868056e-78,9.0,5.397605346934028e-79,5.397605346934028e-79,,95911.24699,2.0,121.0
89590.0,35.0,Female,1.0,7.5,1.0,5.397605346934028e-79,,5.397605346934028e-79,1.0,133.0
89591.0,39.0,Male,12.0,8.0,4.0,8.0,,25231.17362,2.0,132.0
89594.0,21.0,Male,11.0,10.0,3.0,8.0,,68705.051371,2.0,121.0
89595.0,51.0,Female,11.0,6.5,3.0,8.0,,15137.075441,1.0,131.0
89596.0,80.0,Female,8.0,9.0,3.0,5.0,,28836.232514,1.0,131.0
89597.0,65.0,Female,10.0,7.5,2.0,8.0,,18704.207443,2.0,129.0
89598.0,38.0,Male,2.0,9.0,1.0,1.0,,111595.62554,2.0,132.0
89599.0,62.0,Male,10.0,10.0,2.0,8.0,,11142.645637,1.0,128.0
89600.0,22.0,Male,5.0,7.0,3.0,2.0,,32352.859058,1.0,129.0
89601.0,30.0,Female,5.0,4.5,5.397605346934028e-79,5.0,,47177.289007,2.0,126.0
89602.0,47.0,Male,4.0,8.0,2.0,2.0,,14528.332482,2.0,126.0
89604.0,20.0,Male,6.0,6.0,4.0,2.0,,31233.050112,1.0,133.0
89606.0,52.0,Female,2.0,11.0,1.0,1.0,,25572.67789,2.0,128.0
89607.0,17.0,Female,4.0,6.0,2.0,2.0,,18857.77833,1.0,124.0
89608.0,66.0,Male,13.0,9.0,5.0,8.0,,15515.034387,2.0,130.0
89609.0,74.0,Female,13.0,8.0,5.0,8.0,,10977.272181,2.0,119.0
89611.0,61.0,Female,5.0,4.5,2.0,3.0,,7399.054621,1.0,121.0
89612.0,32.0,Male,2.0,5.5,2.0,5.397605346934028e-79,,96241.851602,1.0,133.0
89613.0,18.0,Female,13.0,10.0,5.0,8.0,,70454.156857,2.0,131.0
89614.0,25.0,Male,10.0,10.0,8.0,2.0,,29261.26355,2.0,122.0
89616.0,56.0,Female,4.0,6.5,3.0,1.0,,19355.327344,1.0,128.0
89618.0,28.0,Male,1.0795210693868056e-78,7.5,5.397605346934028e-79,5.397605346934028e-79,60.0,84186.575473,1.0,131.0
89619.0,31.0,Male,3.0,7.0,1.0,2.0,,102186.807466,2.0,129.0
89620.0,27.0,Female,9.0,7.0,5.0,4.0,,97853.336609,1.0,130.0
89622.0,46.0,Female,10.0,8.5,2.0,8.0,,106576.49068,1.0,123.0
89623.0,68.0,Female,9.0,5.0,1.0,8.0,,10002.527251,1.0,127.0
89627.0,17.0,Male,5.0,7.0,2.0,3.0,,12054.081522,2.0,122.0
89628.0,61.0,Female,13.0,5.0,5.0,8.0,,20702.002568,1.0,124.0
89629.0,54.0,Male,10.0,8.0,2.0,8.0,,18827.386636,1.0,119.0
89632.0,67.0,Male,4.0,8.0,2.0,2.0,,142473.913556,2.0,124.0
89633.0,73.0,Male,3.0,9.0,3.0,5.397605346934028e-79,,13719.30245,2.0,123.0
89635.0,65.0,Female,5.0,7.5,2.0,3.0,,25975.987055,1.0,132.0
89636.0,66.0,Female,5.0,8.0,3.0,2.0,,123640.928466,1.0,128.0
89637.0,40.0,Female,10.0,7.0,2.0,8.0,,18584.817647,1.0,121.0
89639.0,29.0,Female,8.0,6.5,5.397605346934028e-79,8.0,,52145.969028,1.0,131.0
89640.0,48.0,Female,10.0,8.0,2.0,8.0,,17777.496412,1.0,132.0
89641.0,62.0,Male,10.0,8.0,5.0,5.0,,130170.008458,1.0,130.0
89642.0,37.0,Female,1.0,8.0,1.0,5.397605346934028e-79,,105160.700556,1.0,127.0
89643.0,29.0,Male,4.0,9.0,5.397605346934028e-79,4.0,,34764.872593,2.0,120.0
89644.0,39.0,Male,4.0,7.0,3.0,1.0,,28070.046135,1.0,124.0
89645.0,54.0,Female,4.0,7.0,3.0,1.0,,33312.271608,1.0,132.0
89646.0,71.0,Female,4.0,8.0,2.0,2.0,,16018.196896,1.0,124.0
89647.0,47.0,Female,3.0,8.0,2.0,1.0,,23310.456462,1.0,133.0
89648.0,55.0,Male,3.0,8.5,2.0,1.0,,18147.842933,2.0,128.0
89649.0,60.0,Male,8.0,7.0,4.0,4.0,,127070.722542,1.0,130.0
89650.0,62.0,Male,8.0,8.5,5.0,3.0,,16170.444425,2.0,127.0
89651.0,26.0,Female,2.0,8.5,1.0,1.0,,24632.355796,1.0,128.0
89652.0,50.0,Female,6.0,8.0,5.0,1.0,,24479.843533,2.0,131.0
89654.0,18.0,Female,10.0,9.0,2.0,8.0,,19861.514409,2.0,129.0
89655.0,72.0,Male,11.0,6.0,3.0,8.0,,11531.442993,1.0,133.0
89656.0,39.0,Male,9.0,8.5,1.0,8.0,,23201.177189,2.0,122.0
89657.0,59.0,Male,1.0795210693868056e-78,6.5,5.397605346934028e-79,5.397605346934028e-79,,169537.437967,2.0,121.0
89659.0,43.0,Female,3.0,7.5,3.0,5.397605346934028e-79,,145583.075077,1.0,122.0
89661.0,31.0,Male,1.0,9.5,1.0,5.397605346934028e-79,,5.397605346934028e-79,1.0,122.0
89662.0,59.0,Male,4.0,7.0,3.0,1.0,,32625.247563,1.0,125.0
89666.0,80.0,Female,10.0,9.0,5.0,5.0,,11509.991081,1.0,124.0
89669.0,52.0,Male,8.0,6.0,3.0,5.0,,19995.579301,1.0,124.0
89670.0,38.0,Male,3.0,6.0,3.0,5.397605346934028e-79,,20004.910976,1.0,124.0
89671.0,77.0,Male,8.0,7.0,4.0,4.0,,72039.920287,1.0,128.0
89672.0,20.0,Male,6.0,9.5,4.0,2.0,,28120.204108,2.0,132.0
89673.0,39.0,Male,3.0,4.0,1.0,2.0,,18747.905128,2.0,126.0
89674.0,31.0,Male,5.0,6.5,5.0,5.397605346934028e-79,,27980.783671,2.0,131.0
89676.0,60.0,Female,1.0795210693868056e-78,9.0,5.397605346934028e-79,5.397605346934028e-79,,16780.964142,1.0,119.0
89677.0,60.0,Male,11.0,9.0,3.0,8.0,,8295.484674,1.0,120.0
89679.0,78.0,Male,11.0,9.0,3.0,8.0,,16485.372971,1.0,130.0
89680.0,21.0,Male,3.0,12.0,2.0,1.0,,28887.866027,2.0,129.0
89681.0,16.0,Female,8.0,8.5,8.0,5.397605346934028e-79,,53675.41563,2.0,123.0
89684.0,42.0,Female,12.0,8.5,4.0,8.0,,22456.699685,1.0,124.0
89685.0,41.0,Female,3.0,6.5,2.0,1.0,,25575.106323,1.0,122.0
89686.0,52.0,Female,3.0,6.0,2.0,1.0,,29105.885678,1.0,129.0
89690.0,80.0,Male,12.0,8.0,4.0,8.0,,13255.61071,1.0,131.0
89692.0,64.0,Female,9.0,6.0,5.0,4.0,,16903.643073,2.0,119.0
89694.0,77.0,Female,4.0,8.0,3.0,1.0,,66935.570198,1.0,131.0
89698.0,80.0,Female,4.0,9.0,4.0,5.397605346934028e-79,,44647.921078,2.0,132.0
89699.0,80.0,Male,16.0,9.0,8.0,8.0,60.0,5.397605346934028e-79,1.0,128.0
89700.0,25.0,Male,16.0,8.5,8.0,8.0,,105352.267023,1.0,122.0
89701.0,53.0,Female,9.0,6.5,5.0,4.0,,24011.065355,1.0,122.0
89702.0,18.0,Female,9.0,7.0,4.0,5.0,,12208.983027,1.0,124.0
89703.0,67.0,Female,13.0,8.0,5.0,8.0,,9166.833894,1.0,129.0
89704.0,71.0,Female,13.0,,5.0,8.0,,14486.753284,1.0,128.0
89705.0,34.0,Female,1.0,8.0,1.0,5.397605346934028e-79,,27807.629501,2.0,124.0
89706.0,35.0,Male,5.0,5.5,3.0,2.0,,21187.212184,2.0,120.0
89709.0,26.0,Male,5.0,7.0,3.0,2.0,,122650.922231,2.0,125.0
89710.0,79.0,Female,13.0,10.0,5.0,8.0,,10727.242785,1.0,128.0
89711.0,36.0,Female,3.0,8.0,2.0,1.0,,118592.31103,1.0,121.0
89712.0,48.0,Female,8.0,7.0,3.0,5.0,,30332.997454,1.0,132.0
89713.0,75.0,Female,9.0,8.0,5.0,4.0,,74718.602705,2.0,126.0
89719.0,34.0,Male,16.0,9.0,8.0,8.0,,26341.41999,1.0,120.0
89720.0,31.0,Male,5.0,8.5,4.0,1.0,,26055.544114,1.0,120.0
89721.0,80.0,Male,9.0,8.0,1.0,8.0,,13530.833396,2.0,131.0
89722.0,48.0,Female,8.0,7.0,5.397605346934028e-79,8.0,,26354.289004,2.0,130.0
89723.0,40.0,Female,6.0,9.0,4.0,2.0,60.0,23978.113528,2.0,129.0
89725.0,19.0,Female,5.0,8.0,4.0,1.0,,17166.456827,1.0,123.0
89726.0,57.0,Female,3.0,5.0,3.0,5.397605346934028e-79,,22584.468824,1.0,129.0
89727.0,18.0,Male,2.0,9.0,1.0,1.0,,22992.337861,2.0,129.0
89728.0,43.0,Male,4.0,9.0,2.0,2.0,,18021.260136,1.0,129.0
89729.0,50.0,Male,3.0,7.5,3.0,5.397605346934028e-79,,25742.712283,2.0,124.0
89730.0,32.0,Female,3.0,6.5,3.0,5.397605346934028e-79,,23926.565286,1.0,132.0
89731.0,34.0,Male,1.0,7.5,1.0,5.397605346934028e-79,,38647.274199,2.0,127.0
89733.0,24.0,Male,3.0,6.0,5.397605346934028e-79,3.0,,20001.604294,2.0,122.0
89734.0,72.0,Female,4.0,9.0,2.0,2.0,,12983.132718,2.0,133.0
89735.0,41.0,Male,5.0,7.0,5.0,5.397605346934028e-79,,124759.017131,2.0,125.0
89737.0,46.0,Female,8.0,8.0,5.397605346934028e-79,8.0,20.0,15938.117476,1.0,120.0
89741.0,61.0,Male,13.0,7.0,5.0,8.0,,8295.484674,1.0,120.0
89742.0,45.0,Male,13.0,10.0,5.0,8.0,,21422.94396,1.0,126.0
89743.0,41.0,Female,6.0,9.0,4.0,2.0,,149912.097475,1.0,127.0
89745.0,78.0,Female,11.0,9.5,3.0,8.0,60.0,5.397605346934028e-79,2.0,133.0
89749.0,20.0,Female,11.0,7.0,3.0,8.0,,28866.624154,2.0,132.0
89750.0,33.0,Female,4.0,8.5,3.0,1.0,,25509.061817,1.0,128.0
89751.0,54.0,Male,3.0,5.5,3.0,5.397605346934028e-79,,48322.204793,1.0,126.0
89752.0,27.0,Female,9.0,8.5,1.0,8.0,,35739.254587,1.0,130.0
89755.0,60.0,Female,11.0,10.5,3.0,8.0,,19934.771413,2.0,124.0
89756.0,62.0,Male,5.0,5.0,4.0,1.0,,42515.862501,1.0,125.0
89761.0,79.0,Female,5.0,8.0,1.0,4.0,,20398.336182,2.0,133.0
89762.0,35.0,Female,8.0,7.0,5.397605346934028e-79,8.0,60.0,30343.023526,2.0,129.0
89764.0,62.0,Female,4.0,7.0,4.0,5.397605346934028e-79,,9223.528226,1.0,120.0
89765.0,16.0,Male,10.0,8.5,5.0,5.0,,6740.109201,1.0,119.0
89768.0,36.0,Male,6.0,8.5,5.0,1.0,,20285.091208,2.0,126.0
89770.0,67.0,Female,9.0,9.5,5.0,4.0,,38108.155765,2.0,126.0
89771.0,70.0,Male,3.0,10.0,2.0,1.0,,8576.268612,1.0,124.0
89772.0,16.0,Female,6.0,6.5,2.0,4.0,,18584.477195,1.0,124.0
89774.0,32.0,Female,3.0,7.0,2.0,1.0,,119191.51421,1.0,130.0
89777.0,17.0,Female,10.0,12.0,2.0,8.0,,18702.004557,2.0,127.0
89779.0,21.0,Male,6.0,9.5,1.0,5.0,,19271.986298,2.0,128.0
89780.0,70.0,Male,4.0,9.0,2.0,2.0,,9060.941898,1.0,124.0
89781.0,17.0,Female,13.0,8.0,5.0,8.0,,17778.148662,2.0,123.0
89783.0,26.0,Female,2.0,7.5,1.0,1.0,,5.397605346934028e-79,2.0,123.0
89784.0,19.0,Male,6.0,9.0,1.0,5.0,,8591.055606,2.0,132.0
89785.0,20.0,Female,2.0,7.5,2.0,5.397605346934028e-79,,5.397605346934028e-79,1.0,124.0
89786.0,57.0,Female,10.0,8.0,2.0,8.0,,19493.338536,1.0,127.0
89787.0,71.0,Male,12.0,6.0,4.0,8.0,,21014.875762,1.0,132.0
89788.0,28.0,Male,16.0,8.5,8.0,8.0,,29215.059503,1.0,124.0
89790.0,59.0,Male,11.0,6.5,3.0,8.0,,37172.931328,1.0,124.0
89791.0,23.0,Male,12.0,9.0,8.0,4.0,,31713.3315,1.0,124.0
89792.0,30.0,Female,2.0,6.0,1.0,1.0,,22642.362258,1.0,120.0
89793.0,52.0,Male,4.0,5.5,4.0,5.397605346934028e-79,,36078.492462,2.0,130.0
89794.0,29.0,Female,1.0795210693868056e-78,9.0,5.397605346934028e-79,5.397605346934028e-79,60.0,27208.312895,1.0,119.0
89795.0,22.0,Female,3.0,10.0,1.0,2.0,,53306.286435,1.0,131.0
89797.0,59.0,Female,9.0,8.0,1.0,8.0,,20711.086071,1.0,128.0
89799.0,33.0,Male,1.0,9.5,1.0,5.397605346934028e-79,,25037.354628,2.0,122.0
89800.0,60.0,Female,10.0,4.0,5.0,5.0,,14309.130415,2.0,119.0
89801.0,67.0,Male,3.0,7.5,3.0,5.397605346934028e-79,,8214.432914,1.0,128.0
89802.0,25.0,Female,13.0,7.0,5.0,8.0,,27950.468329,2.0,119.0
89803.0,61.0,Male,8.0,6.0,5.397605346934028e-79,8.0,,9547.220912,2.0,122.0
89804.0,66.0,Female,2.0,7.0,2.0,5.397605346934028e-79,,118616.430528,1.0,119.0
89805.0,26.0,Female,2.0,9.5,2.0,5.397605346934028e-79,,66866.069822,1.0,133.0
89806.0,36.0,Male,12.0,8.0,8.0,4.0,,39987.42711,2.0,125.0
89807.0,69.0,Female,12.0,6.5,4.0,8.0,,10050.033571,1.0,128.0
89809.0,48.0,Female,8.0,9.0,8.0,5.397605346934028e-79,,95006.768157,2.0,131.0
89810.0,24.0,Female,10.0,9.0,2.0,8.0,,27734.546047,2.0,131.0
89811.0,33.0,Male,8.0,8.0,5.397605346934028e-79,8.0,,5.397605346934028e-79,1.0,133.0
89813.0,40.0,Female,3.0,8.0,2.0,1.0,,140782.434562,2.0,127.0
89814.0,33.0,Male,4.0,9.0,3.0,1.0,,47019.544024,1.0,130.0
89815.0,16.0,Male,5.0,7.5,1.0,4.0,,14026.255778,1.0,121.0
89816.0,26.0,Female,11.0,7.0,3.0,8.0,,23611.373244,1.0,126.0
89820.0,35.0,Female,1.0,8.5,1.0,5.397605346934028e-79,,34696.779833,1.0,128.0
89822.0,60.0,Male,7.0,7.0,5.0,2.0,,9115.818176,1.0,128.0
89823.0,21.0,Female,5.0,7.0,3.0,2.0,,72085.107991,1.0,123.0
89824.0,60.0,Female,1.0795210693868056e-78,8.0,5.397605346934028e-79,5.397605346934028e-79,,8168.258855,2.0,122.0
89825.0,23.0,Female,3.0,9.5,2.0,1.0,,27734.546047,2.0,131.0
89826.0,80.0,Male,13.0,9.5,5.0,8.0,,5.397605346934028e-79,2.0,120.0
89827.0,76.0,Female,,8.5,,8.0,,5.397605346934028e-79,2.0,119.0
89829.0,39.0,Female,16.0,8.5,8.0,8.0,60.0,24193.316087,1.0,122.0
89830.0,17.0,Female,9.0,6.0,1.0,8.0,,21294.059496,1.0,129.0
89831.0,52.0,Female,9.0,8.5,1.0,8.0,,19858.633551,1.0,126.0
89832.0,26.0,Female,12.0,8.0,4.0,8.0,,43747.60538,1.0,128.0
89833.0,36.0,Female,2.0,6.0,2.0,5.397605346934028e-79,,18956.188846,2.0,132.0
89835.0,75.0,Female,8.0,9.0,5.0,3.0,,54429.009137,2.0,127.0
89839.0,36.0,Female,8.0,6.0,5.397605346934028e-79,8.0,60.0,92699.071176,1.0,132.0
89841.0,57.0,Male,6.0,6.5,4.0,2.0,,21284.176419,2.0,126.0
89842.0,28.0,Male,10.0,10.0,2.0,8.0,,24913.200394,1.0,124.0
89844.0,64.0,Female,10.0,7.5,2.0,8.0,60.0,9412.618369,1.0,119.0
89845.0,63.0,Male,6.0,9.0,5.0,1.0,,10119.098072,1.0,119.0
89846.0,32.0,Male,16.0,7.5,8.0,8.0,,25159.628454,2.0,131.0
89848.0,80.0,Male,3.0,6.5,3.0,5.397605346934028e-79,,19488.592599,2.0,128.0
89849.0,67.0,Female,11.0,7.5,3.0,8.0,,24531.817163,1.0,133.0
89850.0,80.0,Male,11.0,9.0,3.0,8.0,,45477.072585,2.0,125.0
89851.0,44.0,Male,9.0,9.0,1.0,8.0,,90939.363634,1.0,125.0
89852.0,77.0,Male,6.0,8.0,5.0,1.0,,5.397605346934028e-79,2.0,127.0
89853.0,74.0,Female,8.0,8.5,5.397605346934028e-79,8.0,15.0,62538.179886,1.0,126.0
89854.0,37.0,Female,8.0,7.5,5.397605346934028e-79,8.0,,24350.524593,2.0,122.0
89855.0,59.0,Male,5.0,9.5,5.0,5.397605346934028e-79,,151615.365691,2.0,125.0
89856.0,42.0,Female,8.0,9.0,5.397605346934028e-79,8.0,,21230.440914,2.0,121.0
89860.0,65.0,Male,12.0,8.0,4.0,8.0,,98466.949483,1.0,131.0
89861.0,58.0,Male,10.0,7.5,2.0,8.0,,129495.65339,1.0,128.0
89862.0,60.0,Female,7.0,7.5,3.0,4.0,,22781.144539,2.0,130.0
89864.0,20.0,Male,4.0,9.0,3.0,1.0,,31394.288948,1.0,121.0
89868.0,25.0,Female,2.0,9.0,5.397605346934028e-79,2.0,,75293.046452,2.0,120.0
89872.0,54.0,Female,2.0,5.5,5.397605346934028e-79,2.0,,5.397605346934028e-79,2.0,133.0
89875.0,17.0,Female,16.0,7.5,8.0,8.0,,40952.758531,1.0,130.0
89876.0,16.0,Female,11.0,6.5,3.0,8.0,,17196.875624,1.0,125.0
89878.0,47.0,Male,9.0,9.0,1.0,8.0,30.0,9676.37124,1.0,119.0
89881.0,30.0,Female,7.0,8.5,4.0,3.0,,26541.11334,2.0,124.0
89883.0,72.0,Male,11.0,8.5,3.0,8.0,,96466.779895,1.0,120.0
89884.0,76.0,Female,10.0,9.5,2.0,8.0,,13372.387646,1.0,128.0
89886.0,38.0,Female,5.0,8.0,4.0,1.0,,138851.945637,1.0,132.0
89889.0,54.0,Female,3.0,10.0,2.0,1.0,,25922.615553,2.0,122.0
89891.0,48.0,Male,4.0,7.5,1.0,3.0,,128356.459662,2.0,123.0
89892.0,42.0,Female,8.0,8.0,8.0,5.397605346934028e-79,,16334.50313,1.0,121.0
89894.0,65.0,Female,9.0,9.0,1.0,8.0,60.0,7674.475423,2.0,119.0
89897.0,80.0,Female,5.0,9.0,3.0,2.0,,83548.608035,1.0,131.0
89898.0,26.0,Male,1.0,8.5,5.397605346934028e-79,1.0,,15764.174859,2.0,128.0
89899.0,39.0,Female,3.0,8.5,2.0,1.0,,5.397605346934028e-79,2.0,125.0
89900.0,17.0,Male,1.0,8.0,5.397605346934028e-79,1.0,,8830.945929,1.0,119.0
89901.0,36.0,Female,9.0,9.5,1.0,8.0,,28071.517056,2.0,131.0
89902.0,73.0,Male,2.0,9.0,1.0,1.0,,15046.340114,2.0,125.0
89904.0,30.0,Female,3.0,8.5,1.0,2.0,,23752.025377,1.0,133.0
89905.0,60.0,Female,1.0795210693868056e-78,7.0,5.397605346934028e-79,5.397605346934028e-79,,33535.375848,2.0,132.0
89907.0,77.0,Female,12.0,5.0,4.0,8.0,,38682.008717,1.0,131.0
89908.0,30.0,Female,5.0,8.0,2.0,3.0,,31348.958117,2.0,121.0
